Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
IBM BOB 1 - Group P&L,2026-06,TXN004543,FJI01,2026-06-11,5920,Other income / expense,FX Loss,Finance,SA,South Australia Operations,Qantas Commercial,BOB-PL-0335,PO-PL-8829,63689.58,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004544,NZL01,2026-06-07,5210,Research and development,Cloud services,IT,OPS,Operations & Logistics,Officeworks,BOB-PL-0336,PO-PL-7982,112944.22,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004545,PNG01,2026-06-24,5200,Research and development,Software licenses,IT,FIN,Finance & Accounting,IBM Australia,BOB-PL-0337,PO-PL-5557,198377.36,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004546,AUS01,2026-06-10,5910,Other income / expense,Interest expense,Finance,CORP,Corporate Head Office,AWS,BOB-PL-0338,PO-PL-8158,88305.58,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004547,AUS01,2026-06-10,5920,Other income / expense,FX Loss,Finance,ACT,Australian Capital Territory,Snowflake,BOB-PL-0339,PO-PL-9583,9647.09,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004548,FJI01,2026-06-28,5920,Other income / expense,FX Loss,Finance,R&D,Research & Development,Melbourne Airport,BOB-PL-0340,PO-PL-9697,45948.68,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004549,PNG01,2026-06-09,4010,Revenue,Service revenue,Operating Revenue,WA,Western Australia Operations,AWS,BOB-PL-0341,PO-PL-7170,457062.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004550,PNG01,2026-06-06,5920,Other income / expense,FX Loss,Finance,SA,South Australia Operations,Oracle,BOB-PL-0342,PO-PL-2862,47174.1,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004551,FJI01,2026-06-14,4100,Other income / expense,Interest income,Non-Operating Revenue,QLD,Queensland Operations,Qantas Commercial,BOB-PL-0343,PO-PL-5222,165815.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004552,NZL01,2026-06-29,5110,Other operating expenses,Utilities,Facilities,HR,Human Resources,Deloitte,BOB-PL-0344,PO-PL-3360,107712.77,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004553,NZL01,2026-06-21,5100,Other operating expenses,Office rent,Facilities,CORP,Corporate Head Office,LinkedIn,BOB-PL-0345,PO-PL-6100,63143.74,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004554,FJI01,2026-06-30,5000,General and administrative,Salaries and wages,Personnel,IT,Information Technology,Oracle,BOB-PL-0346,PO-PL-2708,70242.07,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004555,NZL01,2026-06-08,5500,Sales and marketing,Campaign spend,Sales,VIC,Victoria Operations,LinkedIn,BOB-PL-0347,PO-PL-1807,79181.75,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004556,FJI01,2026-06-29,5120,Other operating expenses,Office supplies,Facilities,VIC,Victoria Operations,Snowflake,BOB-PL-0348,PO-PL-5347,66017.52,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004557,AUS01,2026-06-02,4000,Revenue,Product sales,Operating Revenue,VIC,Victoria Operations,Energy Australia,BOB-PL-0349,PO-PL-1243,182591.82,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004558,NZL01,2026-06-22,5120,Other operating expenses,Office supplies,Facilities,ACT,Australian Capital Territory,SAP Australia,BOB-PL-0350,PO-PL-8921,54067.77,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004559,PNG01,2026-06-10,5520,Sales and marketing,Events,Sales,NSW,New South Wales Operations,Salesforce,BOB-PL-0351,PO-PL-2722,55914.3,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004560,AUS01,2026-06-12,5920,Other income / expense,FX Loss,Finance,OPS,Operations & Logistics,Deloitte,BOB-PL-0352,PO-PL-2497,170468.96,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004561,AUS01,2026-06-18,2210,Tax provision,Income tax payable,Current Liabilities,R&D,Research & Development,Salesforce,BOB-PL-0353,PO-PL-3555,29742.95,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004562,PNG01,2026-06-17,4010,Revenue,Service revenue,Operating Revenue,TAS,Tasmania Operations,Qantas Commercial,BOB-PL-0354,PO-PL-2043,131126.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004563,FJI01,2026-06-11,5520,Sales and marketing,Events,Sales,MKT,Marketing & Sales,Snowflake,BOB-PL-0355,PO-PL-2701,116914.6,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004564,PNG01,2026-06-02,2210,Tax provision,Income tax payable,Current Liabilities,IT,Information Technology,AWS,BOB-PL-0356,PO-PL-2945,100939.2,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004565,PNG01,2026-06-09,4000,Revenue,Product sales,Operating Revenue,TAS,Tasmania Operations,Oracle,BOB-PL-0357,PO-PL-3409,122278.63,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004566,AUS01,2026-06-15,5520,Sales and marketing,Events,Sales,TAS,Tasmania Operations,LinkedIn,BOB-PL-0358,PO-PL-2638,3486.51,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004567,FJI01,2026-06-02,5200,Research and development,Software licenses,IT,ACT,Australian Capital Territory,Melbourne Airport,BOB-PL-0359,PO-PL-1778,54879.97,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004568,NZL01,2026-06-31,6030,Cost of revenue,Manufacturing overhead,COGS,SA,South Australia Operations,Oracle,BOB-PL-0360,PO-PL-4313,37619.71,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004569,FJI01,2026-06-15,4000,Revenue,Product sales,Operating Revenue,VIC,Victoria Operations,Snowflake,BOB-PL-0361,PO-PL-8655,73640.3,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004570,AUS01,2026-06-27,4020,Revenue,Subscription revenue,Operating Revenue,OPS,Operations & Logistics,Oracle,BOB-PL-0362,PO-PL-9557,265233.26,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004571,NZL01,2026-06-08,5210,Research and development,Cloud services,IT,SA,South Australia Operations,Salesforce,BOB-PL-0363,PO-PL-8807,80238.48,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004572,PNG01,2026-06-10,5910,Other income / expense,Interest expense,Finance,R&D,Research & Development,AWS,BOB-PL-0364,PO-PL-1950,143885.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004573,AUS01,2026-06-02,2210,Tax provision,Income tax payable,Current Liabilities,ACT,Australian Capital Territory,QBE Insurance,BOB-PL-0365,PO-PL-5517,35565.29,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004574,AUS01,2026-06-27,5520,Sales and marketing,Events,Sales,HR,Human Resources,IBM Australia,BOB-PL-0366,PO-PL-6354,54587.21,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004575,PNG01,2026-06-29,6000,Cost of revenue,Cost of goods sold,COGS,NT,Northern Territory Operations,Google Ads,BOB-PL-0367,PO-PL-6848,47553.68,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004576,PNG01,2026-06-25,6010,Cost of revenue,Direct materials,COGS,SA,South Australia Operations,SAP Australia,BOB-PL-0368,PO-PL-4646,80604.04,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004577,NZL01,2026-06-04,5110,Other operating expenses,Utilities,Facilities,TAS,Tasmania Operations,LinkedIn,BOB-PL-0369,PO-PL-9828,104600.98,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004578,AUS01,2026-06-21,5700,Research and development,Training,Development,HR,Human Resources,QBE Insurance,BOB-PL-0370,PO-PL-9625,131906.59,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004579,PNG01,2026-06-13,4010,Revenue,Service revenue,Operating Revenue,FIN,Finance & Accounting,Salesforce,BOB-PL-0371,PO-PL-5608,476804.5,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004580,FJI01,2026-06-21,5510,Sales and marketing,Advertising,Sales,VIC,Victoria Operations,Google Ads,BOB-PL-0372,PO-PL-1376,178829.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004581,FJI01,2026-06-26,5200,Research and development,Software licenses,IT,OPS,Operations & Logistics,Microsoft,BOB-PL-0373,PO-PL-1979,18963.37,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004582,NZL01,2026-06-15,5200,Research and development,Software licenses,IT,TAS,Tasmania Operations,Energy Australia,BOB-PL-0374,PO-PL-9996,89319.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004583,FJI01,2026-06-31,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,IBM Australia,BOB-PL-0375,PO-PL-1779,84708.36,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004584,AUS01,2026-06-18,5700,Research and development,Training,Development,OPS,Operations & Logistics,Officeworks,BOB-PL-0376,PO-PL-5200,112486.09,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004585,PNG01,2026-06-31,5510,Sales and marketing,Advertising,Sales,VIC,Victoria Operations,SAP Australia,BOB-PL-0377,PO-PL-7691,13114.43,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004586,FJI01,2026-06-25,6000,Cost of revenue,Cost of goods sold,COGS,R&D,Research & Development,Melbourne Airport,BOB-PL-0378,PO-PL-3157,120718.26,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004587,PNG01,2026-06-01,5910,Other income / expense,Interest expense,Finance,MKT,Marketing & Sales,Melbourne Airport,BOB-PL-0379,PO-PL-9156,111749.82,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004588,AUS01,2026-06-11,5700,Research and development,Training,Development,QLD,Queensland Operations,Oracle,BOB-PL-0380,PO-PL-1613,106333.5,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004589,FJI01,2026-06-06,5910,Other income / expense,Interest expense,Finance,NT,Northern Territory Operations,Qantas Commercial,BOB-PL-0381,PO-PL-3205,121630.89,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004590,AUS01,2026-06-26,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,Qantas Commercial,BOB-PL-0382,PO-PL-4850,90970.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004591,FJI01,2026-06-20,5700,Research and development,Training,Development,SA,South Australia Operations,LinkedIn,BOB-PL-0383,PO-PL-9398,178681.36,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004592,FJI01,2026-06-25,6030,Cost of revenue,Manufacturing overhead,COGS,NSW,New South Wales Operations,Melbourne Airport,BOB-PL-0384,PO-PL-8308,128700.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004593,FJI01,2026-06-12,2210,Tax provision,Income tax payable,Current Liabilities,R&D,Research & Development,IBM Australia,BOB-PL-0385,PO-PL-3912,89894.7,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004594,FJI01,2026-06-27,5510,Sales and marketing,Advertising,Sales,IT,Information Technology,Salesforce,BOB-PL-0386,PO-PL-8118,150373.34,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004595,PNG01,2026-06-09,4010,Revenue,Service revenue,Operating Revenue,HR,Human Resources,LinkedIn,BOB-PL-0387,PO-PL-3939,476219.35,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004596,AUS01,2026-06-15,5010,General and administrative,Employee benefits,Personnel,WA,Western Australia Operations,QBE Insurance,BOB-PL-0388,PO-PL-3141,183530.17,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004597,FJI01,2026-06-30,5500,Sales and marketing,Campaign spend,Sales,OPS,Operations & Logistics,Snowflake,BOB-PL-0389,PO-PL-2323,178301.62,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004598,AUS01,2026-06-27,4020,Revenue,Subscription revenue,Operating Revenue,HR,Human Resources,LinkedIn,BOB-PL-0390,PO-PL-1552,347104.21,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004599,NZL01,2026-06-03,5300,General and administrative,Professional services,External,IT,Information Technology,Melbourne Airport,BOB-PL-0391,PO-PL-3262,168666.82,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004600,PNG01,2026-06-19,6030,Cost of revenue,Manufacturing overhead,COGS,FIN,Finance & Accounting,Google Ads,BOB-PL-0392,PO-PL-9536,51187.85,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004601,PNG01,2026-06-22,5000,General and administrative,Salaries and wages,Personnel,SA,South Australia Operations,IBM Australia,BOB-PL-0393,PO-PL-9162,159744.8,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004602,AUS01,2026-06-04,5700,Research and development,Training,Development,HR,Human Resources,Oracle,BOB-PL-0394,PO-PL-9222,195399.54,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004603,AUS01,2026-06-02,4000,Revenue,Product sales,Operating Revenue,SA,South Australia Operations,LinkedIn,BOB-PL-0395,PO-PL-3626,230374.4,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004604,NZL01,2026-06-03,2210,Tax provision,Income tax payable,Current Liabilities,QLD,Queensland Operations,Officeworks,BOB-PL-0396,PO-PL-4508,119948.4,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004605,FJI01,2026-06-13,4010,Revenue,Service revenue,Operating Revenue,MKT,Marketing & Sales,Snowflake,BOB-PL-0397,PO-PL-5009,469157.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004606,PNG01,2026-06-13,4010,Revenue,Service revenue,Operating Revenue,CORP,Corporate Head Office,Google Ads,BOB-PL-0398,PO-PL-7514,288751.43,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004607,AUS01,2026-06-29,2210,Tax provision,Income tax payable,Current Liabilities,TAS,Tasmania Operations,Microsoft,BOB-PL-0399,PO-PL-3801,121757.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004608,AUS01,2026-06-16,5510,Sales and marketing,Advertising,Sales,CORP,Corporate Head Office,Qantas Commercial,BOB-PL-0400,PO-PL-3869,84575.69,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004609,NZL01,2026-06-29,5200,Research and development,Software licenses,IT,R&D,Research & Development,Energy Australia,BOB-PL-0401,PO-PL-2441,103603.74,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004610,NZL01,2026-06-29,5300,General and administrative,Professional services,External,FIN,Finance & Accounting,IBM Australia,BOB-PL-0402,PO-PL-8643,60690.34,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004611,FJI01,2026-06-08,5320,General and administrative,Audit fees,External,VIC,Victoria Operations,Oracle,BOB-PL-0403,PO-PL-9026,25010.41,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004612,FJI01,2026-06-08,6020,Cost of revenue,Direct labor,COGS,CORP,Corporate Head Office,IBM Australia,BOB-PL-0404,PO-PL-4397,45363.28,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004613,PNG01,2026-06-12,4100,Other income / expense,Interest income,Non-Operating Revenue,WA,Western Australia Operations,Salesforce,BOB-PL-0405,PO-PL-1624,52706.07,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004614,PNG01,2026-06-16,5910,Other income / expense,Interest expense,Finance,VIC,Victoria Operations,Officeworks,BOB-PL-0406,PO-PL-9642,11437.18,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004615,FJI01,2026-06-12,5520,Sales and marketing,Events,Sales,MKT,Marketing & Sales,Qantas Commercial,BOB-PL-0407,PO-PL-2009,154244.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004616,PNG01,2026-06-31,4010,Revenue,Service revenue,Operating Revenue,QLD,Queensland Operations,Oracle,BOB-PL-0408,PO-PL-2812,312751.0,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004617,NZL01,2026-06-21,2210,Tax provision,Income tax payable,Current Liabilities,NSW,New South Wales Operations,Microsoft,BOB-PL-0409,PO-PL-6431,23091.02,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004618,PNG01,2026-06-09,4100,Other income / expense,Interest income,Non-Operating Revenue,R&D,Research & Development,Oracle,BOB-PL-0410,PO-PL-3914,164217.04,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004619,NZL01,2026-06-09,5910,Other income / expense,Interest expense,Finance,WA,Western Australia Operations,Qantas Commercial,BOB-PL-0411,PO-PL-6128,184897.1,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004620,AUS01,2026-06-31,6000,Cost of revenue,Cost of goods sold,COGS,IT,Information Technology,Oracle,BOB-PL-0412,PO-PL-1429,47750.72,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004621,NZL01,2026-06-11,4000,Revenue,Product sales,Operating Revenue,R&D,Research & Development,LinkedIn,BOB-PL-0413,PO-PL-6799,77361.19,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004622,AUS01,2026-06-01,5000,General and administrative,Salaries and wages,Personnel,FIN,Finance & Accounting,LinkedIn,BOB-PL-0414,PO-PL-7046,53454.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004623,AUS01,2026-06-23,5210,Research and development,Cloud services,IT,ACT,Australian Capital Territory,Qantas Commercial,BOB-PL-0415,PO-PL-1402,65699.34,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004624,NZL01,2026-06-21,5520,Sales and marketing,Events,Sales,ACT,Australian Capital Territory,QBE Insurance,BOB-PL-0416,PO-PL-6466,26783.21,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004625,FJI01,2026-06-28,4100,Other income / expense,Interest income,Non-Operating Revenue,R&D,Research & Development,Salesforce,BOB-PL-0417,PO-PL-7236,147898.55,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
