Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN005114,2026-06-30,2026-06-20,2026-06,AUS01,5510,,HR,Google Ads,BOB-PL-0906,PO-PL-1062,USD,184329.08,INPUT,P&L transaction - Advertising,Workday
TXN005115,2026-06-27,2026-06-21,2026-06,NZL01,6030,,HR,Google Ads,BOB-PL-0907,PO-PL-1596,GBP,101595.98,GST-FREE,P&L transaction - Manufacturing overhead,Workday
TXN005116,2026-06-16,2026-06-14,2026-06,FJI01,5920,,WA,Salesforce,BOB-PL-0908,PO-PL-4992,GBP,50582.28,GST,P&L transaction - FX Loss,Manual Entry
TXN005117,2026-06-15,2026-06-11,2026-06,AUS01,5920,,SA,Energy Australia,BOB-PL-0909,PO-PL-9995,AUD,107668.7,GST-FREE,P&L transaction - FX Loss,Workday
TXN005118,2026-06-25,2026-06-16,2026-06,AUS01,6000,,SA,IBM Australia,BOB-PL-0910,PO-PL-4196,NZD,34815.97,GST,P&L transaction - Cost of goods sold,SAP
TXN005119,2026-06-10,2026-02-28,2026-06,NZL01,5920,,IT,Microsoft,BOB-PL-0911,PO-PL-9307,NZD,141793.14,GST-FREE,P&L transaction - FX Loss,Workday
TXN005120,2026-06-17,2026-06-16,2026-06,AUS01,6030,,IT,Salesforce,BOB-PL-0912,PO-PL-2567,NZD,77457.47,EXPORT,P&L transaction - Manufacturing overhead,Workday
TXN005121,2026-06-03,2026-02-26,2026-06,AUS01,2210,,R&D,Melbourne Airport,BOB-PL-0913,PO-PL-7113,GBP,121593.41,GST,P&L transaction - Income tax payable,API Import
TXN005122,2026-06-12,2026-06-09,2026-06,FJI01,5000,,SA,AWS,BOB-PL-0914,PO-PL-9754,GBP,38169.44,GST,P&L transaction - Salaries and wages,SAP
TXN005123,2026-06-04,2026-02-28,2026-06,FJI01,5110,,OPS,Snowflake,BOB-PL-0915,PO-PL-9208,NZD,39301.12,INPUT,P&L transaction - Utilities,Manual Entry
TXN005124,2026-06-31,2026-06-26,2026-06,PNG01,2210,,SA,Oracle,BOB-PL-0916,PO-PL-9898,USD,87459.41,EXPORT,P&L transaction - Income tax payable,Workday
TXN005125,2026-06-27,2026-06-22,2026-06,PNG01,5000,,HR,SAP Australia,BOB-PL-0917,PO-PL-9642,AUD,48003.43,INPUT,P&L transaction - Salaries and wages,Oracle
TXN005126,2026-06-01,2026-02-22,2026-06,NZL01,5300,,TAS,Officeworks,BOB-PL-0918,PO-PL-6627,AUD,35773.95,INPUT,P&L transaction - Professional services,Workday
TXN005127,2026-06-07,2026-06-05,2026-06,AUS01,6020,,IT,Officeworks,BOB-PL-0919,PO-PL-2917,USD,33349.13,GST-FREE,P&L transaction - Direct labor,API Import
TXN005128,2026-06-09,2026-06-03,2026-06,NZL01,5010,,R&D,Microsoft,BOB-PL-0920,PO-PL-2354,GBP,53448.78,INPUT,P&L transaction - Employee benefits,Oracle
TXN005129,2026-06-28,2026-06-24,2026-06,NZL01,5500,,QLD,Snowflake,BOB-PL-0921,PO-PL-7660,NZD,72235.98,INPUT,P&L transaction - Campaign spend,Manual Entry
TXN005130,2026-06-03,2026-02-23,2026-06,AUS01,5210,,QLD,Energy Australia,BOB-PL-0922,PO-PL-7153,NZD,110612.86,INPUT,P&L transaction - Cloud services,API Import
TXN005131,2026-06-04,2026-02-23,2026-06,NZL01,4020,,CORP,Energy Australia,BOB-PL-0923,PO-PL-2499,GBP,164539.3,INPUT,P&L transaction - Subscription revenue,SAP
TXN005132,2026-06-20,2026-06-16,2026-06,FJI01,6030,,HR,Melbourne Airport,BOB-PL-0924,PO-PL-7802,NZD,130076.37,GST,P&L transaction - Manufacturing overhead,Oracle
TXN005133,2026-06-12,2026-06-11,2026-06,PNG01,4000,,QLD,Oracle,BOB-PL-0925,PO-PL-5525,USD,110063.97,INPUT,P&L transaction - Product sales,API Import
TXN005134,2026-06-03,2026-02-24,2026-06,NZL01,2210,,IT,Snowflake,BOB-PL-0926,PO-PL-6244,AUD,162180.62,GST,P&L transaction - Income tax payable,Manual Entry
TXN005135,2026-06-29,2026-06-25,2026-06,FJI01,5500,,TAS,Energy Australia,BOB-PL-0927,PO-PL-9835,NZD,143117.26,EXPORT,P&L transaction - Campaign spend,API Import
TXN005136,2026-06-11,2026-06-05,2026-06,FJI01,5510,,CORP,Google Ads,BOB-PL-0928,PO-PL-2243,USD,51661.32,GST-FREE,P&L transaction - Advertising,API Import
TXN005137,2026-06-19,2026-06-10,2026-06,PNG01,5200,,OPS,Melbourne Airport,BOB-PL-0929,PO-PL-6308,USD,123124.24,EXPORT,P&L transaction - Software licenses,Workday
TXN005138,2026-06-16,2026-06-09,2026-06,AUS01,2210,,NT,Qantas Commercial,BOB-PL-0930,PO-PL-3461,GBP,157970.4,GST-FREE,P&L transaction - Income tax payable,Manual Entry
TXN005139,2026-06-21,2026-06-19,2026-06,NZL01,2210,,TAS,Energy Australia,BOB-PL-0931,PO-PL-4568,GBP,64312.52,GST-FREE,P&L transaction - Income tax payable,API Import
TXN005140,2026-06-13,2026-06-12,2026-06,PNG01,5500,,MKT,Melbourne Airport,BOB-PL-0932,PO-PL-7788,USD,4112.29,INPUT,P&L transaction - Campaign spend,SAP
TXN005141,2026-06-02,2026-02-27,2026-06,AUS01,5100,,IT,IBM Australia,BOB-PL-0933,PO-PL-9136,GBP,149233.83,GST,P&L transaction - Office rent,Workday
TXN005142,2026-06-23,2026-06-15,2026-06,NZL01,5100,,SA,Qantas Commercial,BOB-PL-0934,PO-PL-4877,GBP,57357.55,EXPORT,P&L transaction - Office rent,Oracle
TXN005143,2026-06-29,2026-06-26,2026-06,NZL01,5300,,HR,SAP Australia,BOB-PL-0935,PO-PL-6283,AUD,184181.83,EXPORT,P&L transaction - Professional services,API Import
TXN005144,2026-06-20,2026-06-18,2026-06,PNG01,4010,,MKT,Snowflake,BOB-PL-0936,PO-PL-1091,NZD,459672.74,GST,P&L transaction - Service revenue,Manual Entry
TXN005145,2026-06-04,2026-02-22,2026-06,AUS01,4020,,IT,Microsoft,BOB-PL-0937,PO-PL-2514,USD,145179.45,EXPORT,P&L transaction - Subscription revenue,Manual Entry
TXN005146,2026-06-11,2026-06-06,2026-06,AUS01,5000,,FIN,Deloitte,BOB-PL-0938,PO-PL-6304,GBP,185035.67,GST-FREE,P&L transaction - Salaries and wages,API Import
TXN005147,2026-06-12,2026-06-08,2026-06,AUS01,5920,,TAS,Energy Australia,BOB-PL-0939,PO-PL-3673,NZD,49649.97,GST-FREE,P&L transaction - FX Loss,Manual Entry
TXN005148,2026-06-20,2026-06-12,2026-06,AUS01,5910,,NT,Salesforce,BOB-PL-0940,PO-PL-6381,NZD,182830.88,EXPORT,P&L transaction - Interest expense,Workday
TXN005149,2026-06-16,2026-06-13,2026-06,PNG01,4010,,MKT,LinkedIn,BOB-PL-0941,PO-PL-6835,AUD,56739.54,EXPORT,P&L transaction - Service revenue,API Import
TXN005150,2026-06-03,2026-02-22,2026-06,AUS01,5320,,VIC,Energy Australia,BOB-PL-0942,PO-PL-3673,AUD,53580.68,GST-FREE,P&L transaction - Audit fees,API Import
TXN005151,2026-06-21,2026-06-12,2026-06,AUS01,5210,,R&D,Snowflake,BOB-PL-0943,PO-PL-5538,USD,30130.52,GST,P&L transaction - Cloud services,API Import
TXN005152,2026-06-11,2026-06-05,2026-06,PNG01,5520,,NSW,Melbourne Airport,BOB-PL-0944,PO-PL-3572,USD,154680.59,INPUT,P&L transaction - Events,Workday
TXN005153,2026-06-25,2026-06-21,2026-06,PNG01,6000,,QLD,Snowflake,BOB-PL-0945,PO-PL-9999,AUD,68799.11,GST,P&L transaction - Cost of goods sold,Oracle
TXN005154,2026-06-26,2026-06-23,2026-06,FJI01,5120,,TAS,Google Ads,BOB-PL-0946,PO-PL-1737,USD,47219.66,EXPORT,P&L transaction - Office supplies,API Import
TXN005155,2026-06-19,2026-06-11,2026-06,PNG01,2210,,NT,Qantas Commercial,BOB-PL-0947,PO-PL-4244,GBP,20672.16,EXPORT,P&L transaction - Income tax payable,Oracle
TXN005156,2026-06-20,2026-06-13,2026-06,FJI01,5320,,ACT,Melbourne Airport,BOB-PL-0948,PO-PL-4833,USD,163657.14,EXPORT,P&L transaction - Audit fees,Manual Entry
TXN005157,2026-06-05,2026-06-02,2026-06,FJI01,5520,,MKT,Oracle,BOB-PL-0949,PO-PL-5093,AUD,177192.05,EXPORT,P&L transaction - Events,Manual Entry
TXN005158,2026-06-07,2026-02-26,2026-06,FJI01,5520,,FIN,Deloitte,BOB-PL-0950,PO-PL-4825,NZD,20182.54,GST-FREE,P&L transaction - Events,Manual Entry
TXN005159,2026-06-17,2026-06-09,2026-06,AUS01,5210,,VIC,IBM Australia,BOB-PL-0951,PO-PL-2318,GBP,136349.54,GST,P&L transaction - Cloud services,Workday
TXN005160,2026-06-29,2026-06-21,2026-06,AUS01,4100,,NSW,Oracle,BOB-PL-0952,PO-PL-3730,USD,318032.66,GST,P&L transaction - Interest income,API Import
TXN005161,2026-06-09,2026-06-03,2026-06,PNG01,5210,,TAS,AWS,BOB-PL-0953,PO-PL-3503,GBP,124429.61,GST-FREE,P&L transaction - Cloud services,Oracle
TXN005162,2026-06-06,2026-06-05,2026-06,AUS01,5120,,TAS,Officeworks,BOB-PL-0954,PO-PL-1370,GBP,79725.69,EXPORT,P&L transaction - Office supplies,Workday
TXN005163,2026-06-12,2026-06-02,2026-06,FJI01,2210,,IT,Salesforce,BOB-PL-0955,PO-PL-9861,AUD,71549.38,GST,P&L transaction - Income tax payable,Oracle
TXN005164,2026-06-28,2026-06-27,2026-06,FJI01,5510,,HR,LinkedIn,BOB-PL-0956,PO-PL-3231,AUD,162147.38,INPUT,P&L transaction - Advertising,Workday
TXN005165,2026-06-31,2026-06-23,2026-06,PNG01,2210,,VIC,AWS,BOB-PL-0957,PO-PL-9009,AUD,141189.33,GST-FREE,P&L transaction - Income tax payable,SAP
TXN005166,2026-06-30,2026-06-25,2026-06,FJI01,5120,,MKT,Officeworks,BOB-PL-0958,PO-PL-3214,NZD,118281.43,GST-FREE,P&L transaction - Office supplies,Oracle
TXN005167,2026-06-26,2026-06-19,2026-06,PNG01,5110,,ACT,Melbourne Airport,BOB-PL-0959,PO-PL-9353,USD,124492.25,INPUT,P&L transaction - Utilities,API Import
TXN005168,2026-06-21,2026-06-20,2026-06,PNG01,4000,,IT,Melbourne Airport,BOB-PL-0960,PO-PL-2091,NZD,121688.16,GST-FREE,P&L transaction - Product sales,API Import
TXN005169,2026-06-09,2026-02-27,2026-06,FJI01,5520,,IT,Snowflake,BOB-PL-0961,PO-PL-3173,AUD,148833.73,INPUT,P&L transaction - Events,SAP
TXN005170,2026-06-28,2026-06-19,2026-06,NZL01,5500,,CORP,QBE Insurance,BOB-PL-0962,PO-PL-2205,GBP,136406.05,EXPORT,P&L transaction - Campaign spend,SAP
TXN005171,2026-06-20,2026-06-12,2026-06,NZL01,5700,,VIC,Google Ads,BOB-PL-0963,PO-PL-5803,GBP,177885.3,EXPORT,P&L transaction - Training,Manual Entry
TXN005172,2026-06-19,2026-06-11,2026-06,PNG01,2210,,TAS,Snowflake,BOB-PL-0964,PO-PL-1456,USD,127341.09,EXPORT,P&L transaction - Income tax payable,Oracle
TXN005173,2026-06-18,2026-06-17,2026-06,NZL01,5300,,NSW,SAP Australia,BOB-PL-0965,PO-PL-7408,USD,79268.46,EXPORT,P&L transaction - Professional services,SAP
TXN005174,2026-06-29,2026-06-27,2026-06,FJI01,6000,,IT,IBM Australia,BOB-PL-0966,PO-PL-2723,NZD,90302.08,INPUT,P&L transaction - Cost of goods sold,API Import
TXN005175,2026-06-02,2026-02-27,2026-06,NZL01,5500,,ACT,Deloitte,BOB-PL-0967,PO-PL-7262,AUD,101353.91,EXPORT,P&L transaction - Campaign spend,SAP
TXN005176,2026-06-25,2026-06-16,2026-06,PNG01,6010,,R&D,Oracle,BOB-PL-0968,PO-PL-5313,NZD,73800.88,INPUT,P&L transaction - Direct materials,Oracle
TXN005177,2026-06-18,2026-06-10,2026-06,FJI01,5520,,IT,LinkedIn,BOB-PL-0969,PO-PL-6275,AUD,193678.36,GST,P&L transaction - Events,Manual Entry
TXN005178,2026-06-13,2026-06-09,2026-06,FJI01,6020,,R&D,Oracle,BOB-PL-0970,PO-PL-8334,GBP,95630.84,GST-FREE,P&L transaction - Direct labor,Oracle
TXN005179,2026-06-08,2026-02-28,2026-06,NZL01,5520,,NT,IBM Australia,BOB-PL-0971,PO-PL-1461,GBP,56937.16,GST,P&L transaction - Events,Manual Entry
TXN005180,2026-06-07,2026-06-05,2026-06,PNG01,5200,,MKT,Salesforce,BOB-PL-0972,PO-PL-8191,NZD,90673.58,GST,P&L transaction - Software licenses,Workday
TXN005181,2026-06-27,2026-06-21,2026-06,FJI01,5510,,QLD,QBE Insurance,BOB-PL-0973,PO-PL-9003,AUD,125955.87,GST,P&L transaction - Advertising,API Import
TXN005182,2026-06-04,2026-02-25,2026-06,AUS01,2210,,OPS,Melbourne Airport,BOB-PL-0974,PO-PL-4800,AUD,88136.07,INPUT,P&L transaction - Income tax payable,Manual Entry
TXN005183,2026-06-12,2026-06-10,2026-06,PNG01,5510,,SA,Energy Australia,BOB-PL-0975,PO-PL-6219,USD,146804.66,EXPORT,P&L transaction - Advertising,SAP
TXN005184,2026-06-17,2026-06-07,2026-06,AUS01,5300,,OPS,Officeworks,BOB-PL-0976,PO-PL-4703,USD,80565.48,EXPORT,P&L transaction - Professional services,SAP
TXN005185,2026-06-16,2026-06-11,2026-06,AUS01,5100,,QLD,Salesforce,BOB-PL-0977,PO-PL-8359,USD,14600.03,GST,P&L transaction - Office rent,Manual Entry
TXN005186,2026-06-10,2026-06-02,2026-06,NZL01,4000,,ACT,Salesforce,BOB-PL-0978,PO-PL-9852,USD,380507.27,GST-FREE,P&L transaction - Product sales,API Import
TXN005187,2026-06-10,2026-02-28,2026-06,PNG01,6010,,ACT,Salesforce,BOB-PL-0979,PO-PL-6922,GBP,100515.44,EXPORT,P&L transaction - Direct materials,API Import
TXN005188,2026-06-09,2026-06-07,2026-06,AUS01,6010,,WA,Officeworks,BOB-PL-0980,PO-PL-7513,AUD,127326.89,EXPORT,P&L transaction - Direct materials,Workday
TXN005189,2026-06-05,2026-02-26,2026-06,FJI01,4020,,HR,LinkedIn,BOB-PL-0981,PO-PL-2194,USD,190442.47,GST-FREE,P&L transaction - Subscription revenue,Workday
TXN005190,2026-06-22,2026-06-21,2026-06,NZL01,2210,,ACT,AWS,BOB-PL-0982,PO-PL-6045,AUD,87585.67,GST-FREE,P&L transaction - Income tax payable,SAP
TXN005191,2026-06-15,2026-06-14,2026-06,AUS01,5100,,WA,LinkedIn,BOB-PL-0983,PO-PL-4516,GBP,106182.16,EXPORT,P&L transaction - Office rent,Workday
TXN005192,2026-06-18,2026-06-15,2026-06,AUS01,6030,,MKT,Salesforce,BOB-PL-0984,PO-PL-7460,GBP,106533.2,INPUT,P&L transaction - Manufacturing overhead,SAP
TXN005193,2026-06-28,2026-06-25,2026-06,FJI01,4000,,FIN,Officeworks,BOB-PL-0985,PO-PL-2989,GBP,54367.02,EXPORT,P&L transaction - Product sales,Manual Entry
TXN005194,2026-06-29,2026-06-28,2026-06,PNG01,4000,,MKT,Energy Australia,BOB-PL-0986,PO-PL-1668,GBP,484603.11,GST,P&L transaction - Product sales,API Import
TXN005195,2026-06-07,2026-06-01,2026-06,FJI01,5300,,VIC,Google Ads,BOB-PL-0987,PO-PL-5324,AUD,144961.65,GST,P&L transaction - Professional services,Workday
TXN005196,2026-06-21,2026-06-14,2026-06,NZL01,2210,,QLD,Qantas Commercial,BOB-PL-0988,PO-PL-9161,GBP,116986.08,GST-FREE,P&L transaction - Income tax payable,Oracle
TXN005197,2026-06-07,2026-06-01,2026-06,AUS01,4000,,QLD,Google Ads,BOB-PL-0989,PO-PL-6589,USD,164264.71,GST,P&L transaction - Product sales,Workday
TXN005198,2026-06-03,2026-02-22,2026-06,FJI01,5510,,SA,Google Ads,BOB-PL-0990,PO-PL-7562,GBP,104024.8,GST,P&L transaction - Advertising,Workday
TXN005199,2026-06-14,2026-06-12,2026-06,PNG01,5300,,NT,Salesforce,BOB-PL-0991,PO-PL-2673,GBP,163723.99,GST-FREE,P&L transaction - Professional services,API Import
TXN005200,2026-06-01,2026-02-24,2026-06,AUS01,2210,,CORP,AWS,BOB-PL-0992,PO-PL-4174,USD,181781.0,GST,P&L transaction - Income tax payable,API Import
TXN005201,2026-06-01,2026-02-22,2026-06,AUS01,2210,,QLD,Microsoft,BOB-PL-0993,PO-PL-2585,AUD,26482.19,GST,P&L transaction - Income tax payable,Oracle
TXN005202,2026-06-30,2026-06-29,2026-06,PNG01,5100,,NT,LinkedIn,BOB-PL-0994,PO-PL-7272,NZD,136766.01,INPUT,P&L transaction - Office rent,Workday
TXN005203,2026-06-04,2026-06-01,2026-06,AUS01,5510,,IT,QBE Insurance,BOB-PL-0995,PO-PL-5728,GBP,188969.09,GST,P&L transaction - Advertising,Workday
TXN005204,2026-06-03,2026-02-25,2026-06,PNG01,5200,,SA,Qantas Commercial,BOB-PL-0996,PO-PL-8488,GBP,189965.41,GST-FREE,P&L transaction - Software licenses,Manual Entry
TXN005205,2026-06-10,2026-06-08,2026-06,FJI01,2210,,IT,Energy Australia,BOB-PL-0997,PO-PL-2617,GBP,11122.08,GST,P&L transaction - Income tax payable,Manual Entry
TXN005206,2026-06-13,2026-06-10,2026-06,FJI01,5120,,NT,Melbourne Airport,BOB-PL-0998,PO-PL-8197,USD,84967.32,GST,P&L transaction - Office supplies,Oracle
TXN005207,2026-06-16,2026-06-15,2026-06,PNG01,4020,,HR,Deloitte,BOB-PL-0999,PO-PL-6499,NZD,118795.83,INPUT,P&L transaction - Subscription revenue,Manual Entry
TXN005208,2026-06-01,2026-02-20,2026-06,AUS01,4000,,R&D,Snowflake,BOB-PL-1000,PO-PL-2126,NZD,495294.76,GST,P&L transaction - Product sales,Workday
TXN005209,2026-06-18,2026-06-18,2026-06,FJI01,5000,,CORP,Payroll - EMP8171,PAY-EMP8171-MAR26,,AUD,15043.89,GST-FREE,Workforce cost - Inventory Coordinator - Sales,Workday
TXN005210,2026-06-03,2026-06-03,2026-06,FJI01,5000,,SA,Payroll - EMP8269,PAY-EMP8269-MAR26,,AUD,21483.48,GST-FREE,Workforce cost - Inventory Coordinator - Procurement,Workday
TXN005211,2026-06-13,2026-06-13,2026-06,FJI01,5000,,FIN,Payroll - EMP6825,PAY-EMP6825-MAR26,,AUD,23151.64,GST-FREE,Workforce cost - Revenue Analyst - Operations,Workday
TXN005212,2026-06-14,2026-06-14,2026-06,AUS01,5000,,IT,Payroll - EMP4786,PAY-EMP4786-MAR26,,AUD,16982.27,GST-FREE,Workforce cost - Controller - FP&A,Workday
TXN005213,2026-06-18,2026-06-18,2026-06,PNG01,5000,,CORP,Payroll - EMP5600,PAY-EMP5600-MAR26,,AUD,6496.67,GST-FREE,Workforce cost - Procurement Specialist - Finance,Workday
TXN005214,2026-06-06,2026-06-06,2026-06,FJI01,5000,,R&D,Payroll - EMP9016,PAY-EMP9016-MAR26,,AUD,19017.0,GST-FREE,Workforce cost - Procurement Specialist - Commercial,Workday
TXN005215,2026-06-06,2026-06-06,2026-06,AUS01,5000,,ACT,Payroll - EMP5871,PAY-EMP5871-MAR26,,AUD,9922.55,GST-FREE,Workforce cost - Finance Analyst - Finance,Workday
TXN005216,2026-06-18,2026-06-18,2026-06,NZL01,5000,,MKT,Payroll - EMP4863,PAY-EMP4863-MAR26,,AUD,7450.51,GST-FREE,Workforce cost - Inventory Coordinator - Sales,Workday
TXN005217,2026-06-27,2026-06-27,2026-06,PNG01,5000,,MKT,Payroll - EMP6781,PAY-EMP6781-MAR26,,AUD,14990.74,GST-FREE,Workforce cost - Operations Planner - Procurement,Workday
TXN005218,2026-06-21,2026-06-21,2026-06,NZL01,5000,,OPS,Payroll - EMP3713,PAY-EMP3713-MAR26,,AUD,10005.65,GST-FREE,Workforce cost - Procurement Specialist - IT,Workday
TXN005219,2026-06-05,2026-06-05,2026-06,FJI01,5000,,MKT,Payroll - EMP9320,PAY-EMP9320-MAR26,,AUD,22969.1,GST-FREE,Workforce cost - Revenue Analyst - Customer Care,Workday
TXN005220,2026-06-01,2026-06-01,2026-06,PNG01,5000,,R&D,Payroll - EMP6593,PAY-EMP6593-MAR26,,AUD,15692.46,GST-FREE,Workforce cost - Data Engineer - FP&A,Workday
TXN005221,2026-06-25,2026-06-25,2026-06,FJI01,5000,,MKT,Payroll - EMP5079,PAY-EMP5079-MAR26,,AUD,18184.23,GST-FREE,Workforce cost - Customer Service Lead - FP&A,Workday
TXN005222,2026-06-15,2026-06-15,2026-06,PNG01,5000,,MKT,Payroll - EMP6966,PAY-EMP6966-MAR26,,AUD,23479.84,GST-FREE,Workforce cost - Sales Manager - FP&A,Workday
TXN005223,2026-06-19,2026-06-19,2026-06,NZL01,5000,,TAS,Payroll - EMP4335,PAY-EMP4335-MAR26,,AUD,17490.99,GST-FREE,Workforce cost - Inventory Coordinator - Sales,Workday
TXN005224,2026-06-17,2026-06-17,2026-06,PNG01,5000,,NT,Payroll - EMP6697,PAY-EMP6697-MAR26,,AUD,14782.58,GST-FREE,Workforce cost - FP&A Manager - FP&A,Workday
TXN005225,2026-06-10,2026-06-10,2026-06,PNG01,5000,,R&D,Payroll - EMP4559,PAY-EMP4559-MAR26,,AUD,38268.48,GST-FREE,Workforce cost - Procurement Specialist - Procurement,Workday
TXN005226,2026-06-22,2026-06-22,2026-06,AUS01,5000,,NSW,Payroll - EMP3973,PAY-EMP3973-MAR26,,AUD,18901.55,GST-FREE,Workforce cost - Controller - Finance,Workday
TXN005227,2026-06-18,2026-06-18,2026-06,PNG01,5000,,SA,Payroll - EMP2996,PAY-EMP2996-MAR26,,AUD,6472.86,GST-FREE,Workforce cost - Finance Analyst - Commercial,Workday
TXN005228,2026-06-13,2026-06-13,2026-06,PNG01,5000,,ACT,Payroll - EMP5542,PAY-EMP5542-MAR26,,AUD,28618.1,GST-FREE,Workforce cost - Inventory Coordinator - Finance,Workday
TXN005229,2026-06-19,2026-06-19,2026-06,FJI01,5000,,SA,Payroll - EMP6222,PAY-EMP6222-MAR26,,AUD,20014.9,GST-FREE,Workforce cost - Operations Planner - IT,Workday
TXN005230,2026-06-01,2026-06-01,2026-06,AUS01,5000,,MKT,Payroll - EMP4524,PAY-EMP4524-MAR26,,AUD,20997.43,GST-FREE,Workforce cost - Operations Planner - FP&A,Workday
TXN005231,2026-06-12,2026-06-12,2026-06,AUS01,5000,,WA,Payroll - EMP9581,PAY-EMP9581-MAR26,,AUD,28679.0,GST-FREE,Workforce cost - FP&A Manager - Sales,Workday
TXN005232,2026-06-27,2026-06-27,2026-06,FJI01,5000,,NT,Payroll - EMP3519,PAY-EMP3519-MAR26,,AUD,8687.99,GST-FREE,Workforce cost - FP&A Manager - Procurement,Workday
TXN005233,2026-06-02,2026-06-02,2026-06,FJI01,5000,,ACT,Payroll - EMP8639,PAY-EMP8639-MAR26,,AUD,19088.14,GST-FREE,Workforce cost - Inventory Coordinator - Finance,Workday
TXN005234,2026-06-08,2026-06-08,2026-06,FJI01,5000,,SA,Payroll - EMP6212,PAY-EMP6212-MAR26,,AUD,15770.3,GST-FREE,Workforce cost - Controller - FP&A,Workday
TXN005235,2026-06-11,2026-06-11,2026-06,PNG01,5000,,HR,Payroll - EMP2036,PAY-EMP2036-MAR26,,AUD,17699.27,GST-FREE,Workforce cost - Procurement Specialist - Sales,Workday
TXN005236,2026-06-10,2026-06-10,2026-06,PNG01,5000,,IT,Payroll - EMP4393,PAY-EMP4393-MAR26,,AUD,24524.81,GST-FREE,Workforce cost - Revenue Analyst - Procurement,Workday
TXN005237,2026-06-28,2026-06-28,2026-06,PNG01,5000,,HR,Payroll - EMP8195,PAY-EMP8195-MAR26,,AUD,18170.93,GST-FREE,Workforce cost - Operations Planner - Commercial,Workday
TXN005238,2026-06-09,2026-06-09,2026-06,FJI01,5000,,VIC,Payroll - EMP7282,PAY-EMP7282-MAR26,,AUD,11133.24,GST-FREE,Workforce cost - Revenue Analyst - Operations,Workday
TXN005239,2026-06-28,2026-06-28,2026-06,PNG01,5000,,TAS,Payroll - EMP5573,PAY-EMP5573-MAR26,,AUD,20413.64,GST-FREE,Workforce cost - Finance Analyst - Finance,Workday
TXN005240,2026-06-27,2026-06-27,2026-06,NZL01,5000,,SA,Payroll - EMP5526,PAY-EMP5526-MAR26,,AUD,19196.98,GST-FREE,Workforce cost - Procurement Specialist - Finance,Workday
TXN005241,2026-06-04,2026-06-04,2026-06,AUS01,5000,,VIC,Payroll - EMP3379,PAY-EMP3379-MAR26,,AUD,8550.96,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005242,2026-06-18,2026-06-18,2026-06,PNG01,5000,,NT,Payroll - EMP4448,PAY-EMP4448-MAR26,,AUD,10961.65,GST-FREE,Workforce cost - Inventory Coordinator - Commercial,Workday
TXN005243,2026-06-20,2026-06-20,2026-06,NZL01,5000,,OPS,Payroll - EMP2470,PAY-EMP2470-MAR26,,AUD,12098.86,GST-FREE,Workforce cost - Sales Manager - Customer Care,Workday
TXN005244,2026-06-01,2026-06-01,2026-06,NZL01,5000,,MKT,Payroll - EMP6611,PAY-EMP6611-MAR26,,AUD,29208.49,GST-FREE,Workforce cost - Operations Planner - FP&A,Workday
TXN005245,2026-06-30,2026-06-30,2026-06,FJI01,5000,,FIN,Payroll - EMP8675,PAY-EMP8675-MAR26,,AUD,6765.67,GST-FREE,Workforce cost - Operations Planner - Procurement,Workday
TXN005246,2026-06-31,2026-06-31,2026-06,NZL01,5000,,OPS,Payroll - EMP8341,PAY-EMP8341-MAR26,,AUD,15870.62,GST-FREE,Workforce cost - Finance Analyst - Customer Care,Workday
TXN005247,2026-06-21,2026-06-21,2026-06,AUS01,5000,,MKT,Payroll - EMP3702,PAY-EMP3702-MAR26,,AUD,9924.85,GST-FREE,Workforce cost - Operations Planner - Sales,Workday
TXN005248,2026-06-19,2026-06-19,2026-06,NZL01,5000,,CORP,Payroll - EMP6921,PAY-EMP6921-MAR26,,AUD,19419.86,GST-FREE,Workforce cost - Inventory Coordinator - Commercial,Workday
TXN005249,2026-06-17,2026-06-17,2026-06,AUS01,5000,,MKT,Payroll - EMP4411,PAY-EMP4411-MAR26,,AUD,22215.93,GST-FREE,Workforce cost - Revenue Analyst - FP&A,Workday
TXN005250,2026-06-23,2026-06-23,2026-06,FJI01,5000,,QLD,Payroll - EMP6295,PAY-EMP6295-MAR26,,AUD,21436.85,GST-FREE,Workforce cost - Operations Planner - Procurement,Workday
TXN005251,2026-06-09,2026-06-09,2026-06,AUS01,5000,,WA,Payroll - EMP8967,PAY-EMP8967-MAR26,,AUD,18673.65,GST-FREE,Workforce cost - Controller - Customer Care,Workday
TXN005252,2026-06-10,2026-06-10,2026-06,PNG01,5000,,HR,Payroll - EMP5953,PAY-EMP5953-MAR26,,AUD,26112.11,GST-FREE,Workforce cost - Customer Service Lead - Customer Care,Workday
TXN005253,2026-06-05,2026-06-05,2026-06,FJI01,5000,,FIN,Payroll - EMP2347,PAY-EMP2347-MAR26,,AUD,11231.65,GST-FREE,Workforce cost - Sales Manager - Procurement,Workday
TXN005254,2026-06-20,2026-06-20,2026-06,AUS01,5000,,ACT,Payroll - EMP7446,PAY-EMP7446-MAR26,,AUD,9848.31,GST-FREE,Workforce cost - Data Engineer - IT,Workday
